code,name
086997,智原統一56購08
086998,景碩統一57購01
086999,新日興統一56購04
087000,世芯統一56購04
087001,貿聯統一56購03
087002,貿聯統一61購01
087003,神達統一56購03
087004,瑞智統一57購02
087005,南電統一54購01
087006,南電統一57購01
087007,川湖台新51購01
087008,世芯第一57購03
087009,士電群益52購01
087010,美時群益51購01
087011,鴻海群益52購05
087012,智邦群益53購03
087013,華碩群益51購01
087014,微星群益51購02
087015,友達群益53購02
087016,長榮航群益51購03
087017,亞光群益51購04
087018,文曄群益51購02
087019,新日興群益51購03
087020,世芯群益51購07
087021,飛捷群益51購01
087022,緯穎群益51購02
087023,洋基群益51購01
087024,潤泰新群益51購02
087025,亞力元富51購01
087026,中鋼元富51購01
087027,鴻準元富51購01
087028,立隆電元富51購01
087029,瑞軒元富51購01
087030,裕民元富51購01
087031,慧洋元富51購02
087032,玉晶光元富51購05
087033,群創元富51購01
087034,健策元富51購01
087035,貿聯元富51購03
087036,永崴控元富51購01
087037,精成科元富51購04
087038,迅得元富51購01
087039,力積電元富51購03
087040,南電元富57購01
087041,元日2X國泰54購01
087042,南港國泰52購01
087043,鴻海國泰52購03
087044,鴻準國泰52購02
087045,台光電國泰53購01
087046,陽明國泰52購01
087047,長榮航國泰52購03
087048,貿聯國泰52購02
087050,緯穎國泰52購03
087051,AES國泰52購02
087052,台玻國票52購01
087053,光寶科國票55購01
087054,華通國票52購01
087056,鴻海統一4C購03
087057,鴻海統一51購01
087058,鴻海統一54購01
087059,鴻海國票54購02
087063,大同統一4A購01
087064,南亞科國票52購02
087065,飛宏國票51購01
087066,志聖國票52購01
087068,長榮太國票51購01
087069,神基國票52購01
087070,奇鋐國票52購02
087071,益登國票51購01
087072,景碩國票52購01
087073,大聯大國票52購01
087074,智伸科國票52購01
087075,遠傳國票51購01
087076,正文國票52購01
087077,矽力國票52購01
087079,緯穎國票52購01
087081,富世達國票52購06
087082,元黃金元大52購01
087083,亞力元大51購01
087084,華城元大51購12
087085,大成鋼元大51購08
087086,光寶科元大51購02
087087,台達電元大51購04
087088,鴻海元大51購20
087089,台積電元大51購58
087090,台積電元大51購59
087091,台積電元大57購02
087092,智邦元大51購03
087093,鴻準元大51購03
087094,大同元大51購02
087095,技嘉元大51購02
087096,微星元大51購02
087097,台光電元大51購07
087098,台光電元大51購08
087099,台光電元大51購09
087100,京元電元大51購01
087101,大立光元大51購09
087102,奇鋐元大51購15
087103,奇鋐元大51購16
087104,奇鋐元大51購17
087105,亞光元大51購06
087106,智原元大51購09
087107,智原元大51購10
087108,智原元大57購01
087109,神達元大51購14
087110,神達元大51購15
087111,聯茂元大51購01
087112,愛普元大51購03
087113,緯穎元大51購18
087114,AES元大51購01
087115,世紀鋼元大51購05
087116,臺股指元大51購19
087117,臺股指元大52購06
087118,華城凱基55購01
087119,上銀凱基51購02
087120,光寶科凱基52購01
087121,台達電凱基52購01
087122,鴻海凱基54購08
087123,國巨凱基51購02
087124,華邦電凱基56購01
087125,智邦凱基51購03
087126,鴻準凱基54購01
087127,佳能凱基51購01
087128,台光電凱基54購02
087129,南亞科凱基51購07
087130,京元電凱基52購01
087131,聯發科凱基54購04
087132,奇鋐凱基51購07
087133,景碩凱基51購02
087134,新日興凱基51購03
087135,碩天凱基52購02
087136,世芯凱基55購03
087137,貿聯凱基52購02
087138,神達凱基55購02
087139,定穎控凱基52購01
087140,臻鼎凱基52購01
087141,迅得凱基52購01
087142,天虹凱基51購01
087143,宏全凱基52購01
087144,台灣50元富51購03
087145,台積電元富67購01
087146,南電元富57購02
087147,臺股指元富56購08
087148,智邦國票52購02
087149,漢唐國票52購01
087150,長榮國票56購01
087151,智原國票55購01
087152,日月光國票53購01
087153,訊連國票54購01
087154,復盛國票52購01
087155,士電國泰52購02
087156,聯發科國泰56購01
087157,聯發科國泰56購02
087158,萬海國泰52購01
087159,世紀鋼國泰52購01
087160,臺股指國泰53購03
087161,元黃金凱基51購01
087162,香港2X凱基51購02
087163,SP黃豆凱基52購01
087164,鴻海凱基52購04
087165,台積電凱基51購21
087166,台積電凱基67購01
087167,華碩凱基52購02
087168,聯發科凱基57購01
087169,長榮航凱基51購04
087170,國票金凱基51購01
087171,大立光凱基54購01
087172,亞光凱基52購03
087173,世芯凱基52購07
087174,正文凱基52購01
087175,臻鼎凱基52購02
087176,jpp凱基52購01
087177,穎崴凱基54購02
087178,愛普凱基51購02
087179,連加凱基51購01
087181,鴻海凱基4C購01
087182,連加凱基52購01
087183,連加凱基52購02
087184,南電凱基52購01
087185,勤誠凱基57購01
087186,聯發科凱基4C購03
087187,聯發科凱基4C購04
087188,聯發科凱基52購01
087189,世紀鋼凱基54購01
087190,臺股指凱基52購09
087191,中砂統一56購01
087192,上銀統一56購02
087193,雄獅統一57購01
087194,雄獅統一61購01
087195,欣興統一55購02
087196,景碩統一57購02
087197,臻鼎統一57購01
087198,臻鼎統一57購02
087199,佳必琪統一57購01
087200,連加統一57購01
087201,連加統一57購02
087202,南電統一56購03
087203,南電統一57購02
087204,台灣50中信57購02
087205,國票金中信51購01
087206,國票金中信51購02
087207,和大兆豐53購01
087208,大立光兆豐51購02
087209,儒鴻群益51購01
087210,華城群益51購04
087211,國巨群益53購04
087212,智邦群益51購04
087213,台光電群益51購08
087214,南亞科群益51購09
087215,京元電群益51購02
087216,聯發科群益52購04
087217,國票金群益51購01
087218,奇鋐群益52購05
087219,新日興群益51購04
087220,世芯群益51購09
087221,臻鼎群益52購02
087222,世紀鋼群益54購03
087223,台光電台新51購01
087224,健策台新51購01
087225,T50反1永豐53購02
087226,日本反永豐52購01
087227,大成鋼永豐51購01
087228,台積電永豐54購03
087229,台積電永豐55購03
087230,T50反1兆豐4A購01
087231,漢唐永豐53購01
087232,京元電永豐53購01
087233,大立光永豐51購03
087234,奇鋐永豐51購05
087235,群創永豐52購02
087236,臻鼎永豐52購01
087237,穎崴永豐52購03
087238,台灣50富邦52購03
087239,T50反1富邦53購03
087240,T50反1富邦54購02
087241,台達電富邦53購01
087242,穎崴富邦53購04
087243,力積電富邦51購02
087244,連加富邦53購01
087245,臺股指富邦52購10
087246,臺股指富邦52購11
087247,台灣50元大51購09
087248,台灣50元大52購01
087249,台灣50元大52購02
087250,台灣50元大54購03
087251,元金2X元大53購01
087252,中興電元大51購05
087253,華城元大51購13
087254,中砂元大51購10
087255,台達電元大51購05
087256,鴻海元大51購21
087257,鴻海元大51購22
087258,鴻海元大51購23
087259,台積電元大51購62
087260,台積電元大51購63
087261,台積電元大57購03
087262,華邦電元大51購05
087263,金像電元大51購06
087264,金像電元大54購04
087265,漢唐元大51購05
087266,南亞科元大51購11
087267,宏達電元大51購04
087268,長榮元大51購25
087269,長榮元大51購26
087270,萬海元大54購02
087271,大立光元大51購10
087272,偉訓元大51購02
087273,緯創元大51購08
087274,玉晶光元大51購06
087275,碩天元大51購02
087276,健策元大51購02
087277,世芯元大51購32
087278,世芯元大51購33
087279,世芯元大51購34
087280,貿聯元大51購08
087281,日月光元大51購03
087282,定穎控元大51購01
087283,祥碩元大51購01
087284,精成科元大51購08
087285,穎崴元大57購01
087286,緯穎元大51購20
087287,洋基元大51購02
087288,虎航元大51購02
087289,力積電元大51購01
087290,力積電元大51購02
087291,采鈺元大51購01
087292,富世達元大51購04
087293,T50反1中信57購01
087294,華南金中信51購01
087295,國票金中信51購03
087296,中砂永豐52購05
087297,金像電永豐51購05
087298,台光電永豐51購05
087299,漢唐永豐53購02
087300,萬海永豐53購01
087301,德律永豐52購03
087302,智原永豐52購01
087303,聯發科凱基52購02
087304,聯發科凱基52購03
087305,牧德永豐52購02
087306,智易永豐52購01
087307,定穎控永豐53購02
087308,聯茂永豐52購01
087309,洋基永豐51購01
087310,勤誠永豐51購01
087311,金像電統一55購03
087312,金像電統一59購02
087313,漢唐統一63購01
087314,創見統一56購01
087315,創見統一57購03
087316,偉訓統一56購01
087317,奇鋐第一57購01
087318,世芯第一57購04
087319,滬深2X凱基54購05
087320,台化凱基51購02
087321,中興電凱基52購02
087322,正新凱基51購01
087323,台達電凱基51購03
087325,國巨凱基51購03
087326,台積電凱基52購06
087327,台積電凱基67購02
087328,金像電凱基51購03
087329,大同凱基51購01
087330,台光電凱基51購06
087331,漢唐凱基52購01
087332,長榮凱基51購11
087333,萬海凱基51購05
087334,雄獅凱基51購04
087335,玉山金凱基52購01
087336,奇鋐凱基51購08
087337,德律凱基54購01
087341,英業達統一4A購01
087342,智原凱基51購06
087343,緯創凱基52購04
087344,貿聯凱基51購05
087345,日月光凱基51購02
087349,定穎控凱基52購02
087350,精成科凱基51購06
087351,佳必琪凱基51購01
087352,虎航凱基51購02
087353,鑽石統一4A購01
087354,來億凱基51購02
087355,勤誠凱基51購04
087356,世紀鋼兆豐57購01
087357,台積電富邦52購04
087358,台積電富邦55購04
087359,台積電富邦55購05
087360,台光電富邦53購02
087361,聯發科富邦55購01
087362,緯創富邦52購03
087363,香港2X元大51購02
087364,A50正2元大51購02
087365,中砂元大56購04
087366,美時元大51購02
087367,川湖元大51購04
087368,川湖元大51購05
087369,鴻海元大51購24
087370,鴻海元大51購25
087371,台積電元大51購66
087372,台積電元大52購11
087373,台積電元大54購10
087374,智邦元大51購04
087375,南亞科元大51購12
087376,京元電元大51購02
087377,京元電元大51購03
087378,聯發科元大51購34
087379,聯發科元大51購35
087380,長榮元大51購27
087381,慧洋元大51購02
087382,聯陽元大51購01
087383,奇鋐元大51購19
087384,奇鋐元大51購20
087385,智原元大51購11
087386,智原元大57購02
087387,健鼎元大51購03
087388,景碩元大51購01
087389,緯創元大51購09
087390,新日興元大51購04
087391,玉晶光元大51購07
087392,嘉澤元大51購10
087393,嘉澤元大51購11
087394,世芯元大51購36
087395,神達元大51購16
087396,臻鼎元大51購01
087397,達興元大51購01
087398,精成科元大51購09
087399,精成科元大51購10
087400,力成元大51購01
087401,矽格元大51購01
087402,愛普元大51購04
087403,緯穎元大51購21
087404,AES元大51購02
087405,AES元大51購03
087406,富世達元大51購05
087407,南電元大51購01
087408,南電元大51購02
087409,世紀鋼元大51購06
087410,上証2X元富51購02
087411,上証2X元富51購03
087412,漢唐元富51購03
087413,創見元富52購01
087414,創見元富52購02
087415,聯發科元富51購11
087416,聯發科元富51購12
087417,景碩元富51購02
087418,世芯元富52購09
087419,天鈺元富51購01
087420,天鈺元富52購01
087421,精成科元富51購05
087422,上証2X國票52購02
087423,大同國票52購01
087424,美律國票52購01
087425,零壹國票54購01
087426,德律國票53購02
087427,定穎控國票52購02
087428,精成科國票55購01
087429,元債2X國泰52購02
087430,中砂國泰52購03
087431,台積電國泰52購03
087432,長榮國泰55購01
087433,雄獅國泰52購01
087434,嘉澤國泰52購01
087435,南電國泰52購01
087436,勤誠國泰52購01
087437,儒鴻群益51購02
087438,士紙群益51購01
087439,鴻海群益53購08
087440,華碩群益52購01
087441,金像電群益52購04
087442,創見群益52購01
087443,聯發科群益51購09
087444,國票金群益51購02
087445,大立光群益51購03
087446,亞光群益57購01
087447,偉訓群益57購01
087449,世芯群益51購10
087450,瑞智群益51購01
087451,臻鼎群益51購01
087452,力成群益52購01
087453,穎崴群益51購01
087454,連加群益51購01
087455,連加群益53購01
087456,勤誠群益51購05
087457,可寧衛群益51購01
087458,世紀鋼群益51購03
087459,晟銘電台新51購01
087460,南電台新51購01
087461,智邦中信52購01
087462,鴻準中信52購01
087463,貿聯中信51購01
087464,精成科中信52購01
087465,聯茂中信52購01
087466,昇陽半中信51購01
087467,勤誠中信51購01
087468,T50反1永豐53購03
087469,T50反1永豐54購02
087470,道瓊銅永豐53購01
087471,第一銅永豐51購02
087472,華邦電永豐51購04
087473,智邦永豐52購04
087474,聯發科永豐51購04
087475,長榮永豐53購02
087476,奇鋐永豐57購01
087477,亞光永豐51購01
087478,貿聯永豐52購09
087479,飛捷永豐54購01
087480,南電永豐51購03
087481,致新永豐53購01
087482,勤誠永豐53購03
087483,第一銅統一57購01
087484,第一銅統一57購02
087485,上銀統一57購02
087486,矽統統一57購01
087487,矽統統一57購02
087488,矽統統一59購01
087489,矽統統一61購01
087490,台光電統一55購02
087491,晟銘電統一59購06
087492,奇鋐統一55購05
087493,貿聯統一53購02
087494,定穎控統一55購01
087495,定穎控統一57購01
087496,洋基統一59購01
087497,昇陽半統一59購01
087498,聯發科第一57購01
087499,嘉澤兆豐51購01
087500,定穎控兆豐53購01
087502,聯茂兆豐53購01
087503,勤誠兆豐53購03
087504,滬深2X群益51購01
087505,國巨群益53購05
087506,台積電群益51購17
087507,台積電群益57購02
087508,瑞昱群益51購02
087509,台光電群益51購10
087510,漢唐群益51購03
087511,長榮群益51購04
087512,長榮群益51購05
087513,奇鋐群益51購05
087514,德律群益51購02
087515,智原群益51購05
087516,貿聯群益52購04
087517,日月光群益52購01
087518,天鈺群益51購01
087519,智邦富邦52購03
087520,金像電富邦52購01
087521,金像電富邦53購01
087522,漢唐富邦54購01
087523,聯發科富邦51購07
087524,長榮富邦52購06
087525,長榮富邦53購02
087526,雄獅富邦52購01
087527,嘉澤富邦53購02
087528,貿聯富邦53購01
087529,達興富邦52購01
087530,精成科富邦53購01
087531,來億富邦52購01
087532,勤誠富邦51購01
087533,T50正2元大51購07
087534,T50反1元大51購05
087535,上証2X元大53購01
087536,上証2X元大54購01
087537,士電元大51購01
087538,華城元大51購14
087539,華新元大51購01
087540,第一銅元大51購01
087541,台達電元大51購06
087542,台達電元大51購07
087543,鴻海元大51購26
087544,鴻海元大51購27
087545,鴻海元大51購28
087546,台積電元大51購67
087547,台積電元大54購11
087548,台積電元大55購03
087549,華邦電元大51購06
087550,智邦元大51購05
087551,智邦元大51購06
087552,鴻準元大51購04
087553,金像電元大51購07
087554,技嘉元大51購04
087555,台光電元大51購10
087556,漢唐元大51購06
087557,南亞科元大51購14
087558,宏達電元大51購05
087559,宏達電元大51購06
087560,長榮元大51購28
087561,陽明元大51購04
087562,萬海元大54購03
087563,晟銘電元大57購01
087564,亞光元大51購07
087565,德律元大51購06
087566,德律元大51購07
087567,智原元大57購03
087568,緯創元大51購10
087569,新日興元大51購05
087570,玉晶光元大51購08
087571,牧德元大51購04
087572,世芯元大51購37
087573,世芯元大51購38
087574,世芯元大51購39
087575,貿聯元大51購09
087576,貿聯元大51購10
087577,貿聯元大51購11
087578,亞翔元大51購06
087579,亞翔元大54購02
087580,帆宣元大51購02
087581,保瑞元大51購03
087582,緯穎元大51購22
087583,虎航元大51購03
087584,大立光國泰52購01
087585,零壹國泰52購01
087586,定穎控國泰52購01
087587,穎崴國泰52購02
087588,緯穎國泰52購04
087589,來億國泰52購01
087590,矽統國票52購01
087591,台光電國票52購02
087592,建準國票52購01
087593,奇鋐國票52購03
087594,景碩國票52購02
087595,緯穎國票52購02
087596,連加國票52購02
087597,潤泰新國票52購01
087598,滬深2X元富51購01
087599,FB越南元富51購01
087600,FB越南元富51購02
087601,華城元富51購03
087602,中砂元富51購02
087603,台光電元富57購01
087604,台光電元富57購02
087605,亞光元富51購02
087606,材料元富51購05
087607,瀚宇博元富51購01
087608,瀚宇博元富57購01
087609,勤誠元富57購01
087610,台灣50凱基51購05
087611,T50反1凱基51購03
087612,T50反1凱基55購02
087613,上証2X凱基51購04
087614,香港2X凱基51購03
087615,臺指反凱基57購01
087616,川湖凱基51購03
087617,台積電凱基53購16
087618,台積電凱基67購03
087619,智邦凱基54購02
087620,金像電凱基51購04
087621,聯發科凱基51購11
087622,聯發科凱基53購01
087623,晟銘電凱基53購01
087624,奇鋐凱基51購09
087625,偉訓凱基53購01
087626,智原凱基51購07
087627,嘉澤凱基54購02
087628,貿聯凱基51購06
087629,神達凱基51購08
087630,定穎控凱基51購01
087631,臻鼎凱基51購01
087632,聯茂凱基51購01
087633,力成凱基51購01
087634,愛普凱基51購03
087635,緯穎凱基53購03
087636,洋基凱基51購03
087637,虎航凱基53購01
087638,連加凱基51購02
087639,南電凱基51購04
087640,勤誠凱基53購01
087641,寶成凱基51購01
087642,臺股指凱基51購20
087643,臺股指凱基53購09
087644,臺股指凱基58購01
087645,台光電中信51購02
087646,飛捷中信51購01
087647,保瑞中信52購01
087648,南電中信52購01
087649,緯穎第一57購01
087650,上証2X凱基53購01
087651,滬深2X凱基51購06
087652,亞德客凱基51購01
087653,台達電凱基51購04
087654,鴻海凱基51購09
087655,台積電凱基53購17
087656,台積電凱基67購04
087657,智邦凱基55購02
087658,矽統凱基51購02
087659,台光電凱基53購02
087660,漢唐凱基51購04
087661,聯發科凱基53購02
087662,長榮凱基51購12
087663,欣興凱基53購01
087664,台灣大凱基51購01
087665,景碩凱基51購03
087666,新日興凱基53購01
087667,世芯凱基51購16
087668,日月光凱基51購03
087669,保瑞凱基55購02
087670,穎崴凱基57購02
087671,愛普凱基51購04
087672,南電凱基57購01
087673,勤誠凱基53購02
087674,台達電台新51購03
087675,漢唐台新51購01
087676,台達電統一56購04
087677,台達電統一57購02
087678,矽統統一61購02
087679,台光電統一56購07
087680,奇鋐統一5B購01
087681,亞光統一56購02
087682,欣興統一57購03
087683,欣興統一61購01
087684,欣興統一67購01
087685,世芯統一57購02
087686,世芯統一67購01
087687,定穎控統一51購01
087688,祥碩統一57購01
087689,啟�眵峇@57購01
087690,保瑞統一57購01
087691,保瑞統一61購01
087692,愛普統一63購01
087694,晶心科統一61購01
087695,南電統一57購03
087696,滬深2X永豐51購06
087697,滬深2X永豐53購03
087698,中砂永豐51購02
087699,美時永豐54購01
087700,廣宇永豐51購03
087701,矽統永豐53購02
087703,聯發科永豐53購02
087704,欣興永豐51購05
087705,欣興永豐53購01
087706,欣興永豐54購01
087707,新日興永豐52購02
087708,世芯永豐54購03
087709,日月光永豐51購02
087711,定穎控永豐51購02
087712,祥碩永豐52購02
087713,迅得永豐53購01
087714,保瑞統一4C購01
087715,訊芯永豐53購01
087716,達發統一4C購01
087717,保瑞永豐51購02
087718,愛普永豐51購02
087719,愛普永豐52購02
087720,緯穎永豐51購07
087721,緯穎永豐51購08
087722,富世達永豐51購02
087723,連加永豐52購01
087724,台達電兆豐52購01
087725,台光電兆豐51購02
087726,聯發科兆豐53購02
087727,景碩兆豐53購01
087728,富世達兆豐53購02
087729,京元電富邦53購01
087730,聯發科富邦55購03
087731,欣興富邦53購01
087732,定穎控富邦53購01
087733,佳必琪富邦52購01
087734,台郡富邦52購01
087735,緯穎富邦53購01
087736,AES富邦52購02
087737,T50正2元富59購01
087738,T50反1元富51購04
087739,FB越南元富51購03
087740,儒鴻元富51購01
087741,儒鴻元富51購02
087742,台達電元富51購01
087743,台達電元富52購01
087744,鴻海元富57購01
087745,國巨元富51購05
087746,智邦元富54購01
087747,燿華元富52購01
087748,飛宏元富51購01
087749,萬海元富51購01
087750,零壹元富51購01
087751,景碩元富57購01
087752,世芯元富51購11
087753,定穎控元富51購01
087754,定穎控元富54購01
087755,精成科元富57購02
087756,愛普元富51購02
087757,洋基元富52購01
087758,南電元富54購01
087759,勤誠元富51購08
087760,勤誠元富51購09
087761,菱光元富51購02
087762,台玻國票52購02
087763,金像電國票52購03
087764,微星國票53購01
087765,漢唐國票52購02
087766,南亞科國票52購03
087767,長榮國票52購01
087768,萬海國票52購02
087769,欣興國票57購01
087770,創意國票54購01
087771,牧德國票54購01
087772,日月光國票54購01
087773,定穎控國票52購03
087774,台耀國票52購01
087775,jpp國票52購01
087776,飛捷國票53購01
087777,聯茂國票52購01
087778,台表科國票53購01
087779,訊芯國票53購01
087780,帝寶國票52購01
087781,昇陽半國票52購03
087782,滬深2X國泰52購02
087783,台達電國泰52購02
087784,智邦國泰52購02
087785,漢唐國泰52購01
087786,欣興國泰52購01
087787,景碩國泰52購01
087788,世芯國泰52購03
087789,世芯國泰52購04
087790,貿聯國泰52購03
087791,上証2X群益51購02
087792,華城群益51購05
087793,川湖群益51購01
087794,台達電群益51購06
087795,台積電群益51購18
087796,智邦群益53購04
087797,矽統群益52購02
087798,台光電群益51購11
087799,聯發科群益52購05
087800,聯發科群益55購01
087801,陽明群益51購04
087802,長榮航群益51購04
087803,國泰金群益51購02
087804,奇鋐群益51購06
087805,奇鋐群益53購02
087806,智原群益51購06
087807,健鼎群益51購01
087808,玉晶光群益51購02
087809,華擎群益51購01
087810,貿聯群益51購03
087811,神達群益51購02
087812,上品群益51購01
087813,臻鼎群益55購01
087814,啟�硌s益51購01
087815,愛普群益51購04
087816,緯穎群益51購03
087817,泓德群益51購01
087818,南電群益51購01
087819,勤誠群益51購07
087820,寶成群益53購01
087821,香港2X元大51購03
087822,楠梓電元大51購01
087823,鴻海元大51購29
087824,鴻海元大54購09
087825,台積電元大51購68
087826,台積電元大54購12
087827,台積電元大54購13
087828,華碩元大51購03
087829,致茂元大51購01
087830,長榮元大54購03
087831,大立光元大51購11
087832,欣興元大54購01
087833,欣興元大56購01
087834,健鼎元大51購04
087835,景碩元大51購02
087836,景碩元大51購03
087837,緯創元大54購05
087838,新日興元大54購01
087839,群創元大51購05
087840,辛耘元大51購02
087841,世芯元大51購40
087842,世芯元大51購41
087843,世芯元大54購06
087844,定穎控元大51購02
087845,定穎控元大51購03
087846,定穎控元大51購04
087847,智伸科元大51購02
087848,jpp元大51購02
087849,亞翔元大51購07
087850,佳必琪元大51購01
087851,佳必琪元大51購02
087852,飛捷元大51購02
087853,聯茂元大51購02
087854,台郡元大51購01
087855,愛普元大51購05
087856,愛普元大51購06
087857,富世達元大51購06
087858,連加元大51購02
087859,勤誠元大51購06
087860,世紀鋼元大54購03
087861,臺股指元大51購23
087862,臺股指元大51購24
087863,臺股指元大53購05
087864,臺股指元大53購06
087865,漢唐中信51購01
087866,FB越南凱基53購01
087867,士電凱基53購01
087868,中興電凱基55購01
087869,華城凱基51購07
087870,台玻凱基51購02
087871,台達電凱基51購05
087872,台積電凱基51購22
087873,台積電凱基67購05
087874,台積電凱基67購06
087875,智邦凱基53購01
087876,華碩凱基51購02
087877,致茂凱基51購01
087878,金像電凱基51購05
087879,微星凱基53購01
087880,長榮航凱基51購05
087881,王品凱基51購01
087882,奇鋐凱基53購04
087883,智原凱基57購01
087884,健鼎凱基51購03
087885,華擎凱基51購02
087886,世芯凱基53購03
087887,貿聯凱基51購07
087888,精成科凱基51購07
087889,帆宣凱基51購01
087890,佳必琪凱基51購02
087891,飛捷凱基53購01
087892,聯茂凱基51購02
087893,台郡凱基51購02
087894,訊芯凱基53購01
087895,愛普凱基51購05
087896,臺股指凱基51購21
087897,臺股指凱基53購10
087898,臺股指凱基53購11
087899,臺股指凱基58購02
087900,愛普台新51購01
087901,敦陽科元富51購01
087902,宏致元富52購01
087903,世芯元富57購02
087904,世芯元富67購01
087905,帆宣元富51購03
087906,愛普元富51購03
087908,連加元富51購01
087909,上証2X國票53購01
087910,上証2X國票54購01
087911,FB越南國票54購01
087912,FB越南國票57購01
087913,中砂國票52購03
087914,美律國票55購01
087915,敦陽科國票52購01
087916,王品國票52購01
087917,京鼎國票52購01
087918,永崴控國票52購01
087919,亞翔國票51購04
087920,帆宣國票53購01
087921,愛普國票52購01
087922,愛普國票53購01
087923,滬深2X國泰52購03
087924,喬山國泰52購01
087925,矽統國泰52購01
087926,南亞科國泰52購04
087927,精成科國泰52購02
087928,帆宣國泰52購01
087929,愛普國泰52購02
087930,富世達國泰52購02
087931,台灣50永豐51購05
087932,滬深2X永豐51購07
087933,台達電永豐52購02
087934,燿華永豐52購01
087935,佳能永豐51購01
087936,台光電永豐51購07
087937,漢唐永豐51購05
087938,聯發科永豐54購03
087939,王品永豐53購01
087940,大立光永豐51購05
087941,奇鋐永豐57購02
087942,玉晶光永豐51購02
087943,創意永豐52購01
087944,永崴控永豐52購01
087945,亞翔永豐54購01
087946,精成科永豐51購03
087947,帆宣永豐51購02
087948,愛普永豐53購02
087949,南電永豐51購05
087950,全新兆豐53購01
087951,世芯兆豐53購02
087952,永崴控兆豐53購01
087953,精成科兆豐53購01
087954,王品富邦53購01
087955,矽統統一52購04
087956,漢唐統一61購01
087957,大立光統一57購04
087958,奇鋐統一57購02
087959,碩天統一57購01
087960,大銀統一59購02
087961,迅得統一57購01
087962,上証2X群益51購03
087963,滬深2X群益53購04
087964,FB越南群益51購01
087965,華通群益51購03
087966,台積電群益61購01
087967,智邦群益51購06
087968,宏�硌s益51購01
087969,宏�硌s益51購02
087970,微星群益51購03
087971,台光電群益53購02
087972,聯發科群益54購04
087973,長榮群益51購06
087974,慧洋群益51購01
087975,王品群益51購01
087976,王品群益51購02
087977,雄獅群益51購03
087978,台新金群益51購01
087979,欣興群益53購01
087980,景碩群益51購04
087981,新日興群益51購05
087982,宏致群益51購01
087983,世芯群益51購12
087984,上緯控群益52購01
087985,材料群益51購03
087986,立積群益53購01
087987,瀚宇博群益51購02
087988,邁達特群益51購02
087989,帆宣群益51購01
087990,飛捷群益52購01
087991,聯茂群益51購01
087992,保瑞群益51購04
087993,穎崴群益51購02
087994,愛普群益52購01
087995,AES群益51購01
087996,南電群益53購01
087997,FB越南元大51購01
087998,FB越南元大53購01
087999,中興電元大51購06
088000,華城元大54購02
088001,光寶科元大51購03
088002,台達電元大51購08
088003,台達電元大51購09
088004,鴻海元大54購10
088005,台積電元大54購14
088006,智邦元大54購02
088007,金像電元大51購08
088008,王品元大51購01
088009,奇鋐元大51購21
088010,奇鋐元大51購22
088011,奇鋐元大54購07
088012,德律元大51購08
088013,智原元大51購12
088014,欣興元大51購04
088015,欣興元大54購02
088016,欣興元大56購02
088017,景碩元大51購04
088018,新日興元大51購06
088019,世芯元大54購07
088020,帆宣元大51購03
088021,飛捷元大51購03
088022,聯茂元大51購03
088023,緯穎元大54購07
088024,富世達元大51購07
088025,連加元大51購03
088026,南電元大51購04
088027,南電元大51購05
088028,世紀鋼元大54購04
088029,緯穎台新51購02
088030,鴻海統一57購05
088031,鴻海統一57購06
088032,廣宇統一53購02
088033,台積電統一57購12
088034,敦陽科統一59購01
088035,王品統一57購01
088036,大立光統一53購02
088037,飛捷統一57購01
088038,南電統一59購01
088039,華城中信51購01
088040,連加中信51購01
088041,上証2X永豐53購01
088042,上証2X永豐54購01
088043,統一永豐51購01
088044,台化永豐51購01
088045,聯發科永豐52購04
088046,一詮永豐51購03
088047,長榮永豐51購04
088048,裕民永豐51購03
088049,萬海永豐51購02
088050,王品永豐51購02
088051,王品永豐52購01
088052,雄獅永豐51購01
088053,亞光永豐53購02
088054,智原永豐53購01
088055,新日興永豐51購03
088056,玉晶光永豐52購01
088057,台塑化永豐51購01
088058,連加永豐52購02
088059,滬深2X元富51購03
088060,滬深2X元富51購04
088061,香港2X元富51購03
088062,FB越南元富51購05
088063,FB越南元富51購06
088064,FB越南元富51購07
088065,華城元富51購04
088066,大亞元富51購01
088067,矽統元富57購01
088068,欣興元富51購02
088069,宏致元富52購02
088070,世芯元富51購13
088071,佳必琪元富51購03
088072,佳必琪元富52購01
088073,台郡元富51購01
088074,台郡元富52購01
088075,保瑞元富51購01
088076,保瑞元富51購02
088077,緯穎元富51購08
088078,連加元富51購02
088079,雷虎元富57購01
088080,滬深2X國票52購03
088081,華城國票52購04
088082,華通國票52購02
088083,國巨國票52購01
088084,華邦電國票52購04
088085,裕民國票52購01
088086,慧洋國票51購01
088087,慧洋國票52購02
088088,八方國票52購01
088089,台新金國票51購02
088090,台新金國票52購01
088091,台新金國票53購01
088092,大立光國票52購02
088093,富世達國票52購07
088094,泰金寶國票51購02
088095,T50正2國泰52購01
088096,滬深2X國泰52購04
088097,臺指反國泰52購01
088098,建準國泰52購01
088099,智原國泰52購02
088100,亞翔國泰52購01
088101,南電國泰52購02
088102,南電國泰52購03
088103,中砂兆豐53購02
088104,漢唐兆豐57購01
088105,晟銘電兆豐53購01
088106,群臺2X群益51購02
088107,中興電群益51購02
088108,華城群益51購06
088109,台達電群益51購07
088110,智邦群益51購07
088111,華碩群益53購01
